UserID,YOB,Gender,Income,HouseholdStatus,EducationLevel,Party,Happy,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122771,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120472,Q120194,Q120012,Q120014,Q119334,Q119851,Q119650,Q118892,Q118117,Q118232,Q118233,Q118237,Q117186,Q117193,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q116197,Q115602,Q115777,Q115610,Q115611,Q115899,Q115390,Q114961,Q114748,Q115195,Q114517,Q114386,Q113992,Q114152,Q113583,Q113584,Q113181,Q112478,Q112512,Q112270,Q111848,Q111580,Q111220,Q110740,Q109367,Q108950,Q109244,Q108855,Q108617,Q108856,Q108754,Q108342,Q108343,Q107869,Q107491,Q106993,Q106997,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q102089,Q101162,Q101163,Q101596,Q100689,Q100680,Q100562,Q99982,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024,votes
3090,1984,Female,"$25,001 - $50,000",Single (no kids),Bachelor's Degree,Other,1,,Yes,No,Yes,Yes,No,Public,Yes,Yes,No,Yes,Yes,No,Yes,Art,Study first,No,Yes,Yes,No,Giving,Yes,No,Pragmatist,Yes,No,Cool headed,Standard hours,No,Happy,Yes,No,No,No,P.M.,Yes,Start,Yes,No,Circumstances,Yes,Yes,Yes,No,Yes,TMI,Yes,No,Tunes,Technology,No,Yes,No,No,Yes,Demanding,No,Mac,Yes,Cautious,Yes,Umm...,No,,No,In-person,No,No,Yes,Yes,Grrr people,Yes,No,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Rent,Optimist,Mom,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,99
3092,1970,Male,"$75,000 - $100,000",Married (w/kids),Bachelor's Degree,Libertarian,1,Yes,Yes,,,Yes,No,Public,,,,,,,,,,,,,,,,,,,,,,,Happy,Yes,,,,,,End,,Yes,Circumstances,,,No,,Yes,Mysterious,No,No,Talk,Technology,No,,Yes,,No,Supportive,No,,Yes,Risk-friendly,No,Yes!,No,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,Yes,Yes,No,,Yes,No,No,No,No,No,Yes,No,Rent,,,No,No,No,Yes,Check!,Yes,No,No,Yes,No,Yes,Yes,No,No,,61
3099,1979,Male,"$75,000 - $100,000",Married (w/kids),Bachelor's Degree,Republican,1,No,No,No,Yes,No,No,Private,No,No,No,Yes,No,No,Yes,Science,Study first,No,Yes,Yes,Yes,Receiving,No,Yes,Pragmatist,No,No,Cool headed,Standard hours,No,Right,Yes,Yes,No,No,P.M.,Yes,Start,No,No,Circumstances,No,Yes,Yes,No,No,TMI,No,Yes,Talk,Technology,Yes,No,Yes,Yes,Yes,Supportive,No,PC,Yes,Cautious,No,Yes!,No,Space,Yes,In-person,No,No,Yes,Yes,Yay people!,Yes,Yes,No,No,No,Yes,No,Yes,No,No,Yes,Yes,Own,Optimist,Dad,Yes,No,No,Yes,Check!,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,101
3102,NA,,,,,,0,Yes,,No,,No,No,Public,,Yes,No,Yes,Yes,No,Yes,Art,Study first,Yes,Yes,Yes,Yes,Giving,No,No,Pragmatist,Yes,Yes,,,,,,,,,,No,Start,Yes,No,Circumstances,Yes,Yes,No,No,No,TMI,Yes,Yes,Tunes,Technology,No,No,Yes,No,Yes,,No,PC,Yes,Cautious,No,Umm...,No,Space,No,In-person,No,Yes,Yes,Yes,Grrr people,No,No,No,No,Yes,No,Yes,No,No,No,No,Yes,Rent,Optimist,Dad,Yes,No,No,Yes,Check!,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,88
3105,1975,Male,"$25,001 - $50,000",Married (w/kids),Current Undergraduate,Republican,0,Yes,Yes,No,Yes,No,No,Public,Yes,Yes,No,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,P.M.,,,,,,,,,,,,,,,,,Yes,Yes,No,No,Demanding,No,PC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,No,Yes,No,No,,26
3106,1982,Male,,,,Democrat,1,,Yes,No,Yes,Yes,Yes,Public,No,Yes,No,No,No,Yes,Yes,Science,Study first,Yes,Yes,No,No,Receiving,Yes,No,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,,Yes,Yes,No,P.M.,Yes,Start,Yes,No,Circumstances,Yes,Yes,No,Yes,No,Mysterious,No,No,Tunes,Technology,No,No,Yes,No,Yes,Demanding,No,PC,Yes,Cautious,No,Umm...,No,Space,No,Online,No,,,Yes,Grrr people,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Own,Pessimist,Mom,No,Yes,No,Yes,Nope,No,No,No,Yes,No,No,Only-child,No,No,Yes,97
3107,1986,Female,,Married (no kids),,Independent,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Cautious,No,Yes!,No,Space,No,Online,No,No,Yes,,,,,,,,,,,,,,,,,,,Yes,Yes,No,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,No,,24
3109,1970,Female,"$100,001 - $150,000",Single (no kids),Bachelor's Degree,Independent,0,No,No,No,Yes,Yes,Yes,Private,No,Yes,No,Yes,No,No,Yes,Science,Try first,No,Yes,Yes,Yes,Giving,Yes,No,Idealist,No,No,Cool headed,Standard hours,Yes,Happy,No,Yes,No,No,P.M.,Yes,Start,Yes,No,Me,No,No,Yes,Yes,Yes,Mysterious,Yes,Yes,Tunes,People,Yes,No,No,No,Yes,Demanding,No,PC,No,Risk-friendly,No,Yes!,No,Space,No,In-person,No,No,Yes,Yes,Grrr people,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Own,Pessimist,Dad,No,Yes,Yes,No,Check!,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,101
3114,1955,Male,"$50,000 - $74,999",Single (w/kids),High School Diploma,Independent,1,No,No,No,Yes,Yes,No,Public,No,Yes,No,,,No,,,Try first,No,No,No,No,Giving,No,No,Idealist,No,No,Cool headed,Odd hours,Yes,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,No,Me,No,Yes,Yes,No,Yes,TMI,No,No,Talk,People,,Yes,No,Yes,Yes,Supportive,No,Mac,Yes,Risk-friendly,No,Yes!,No,Socialize,No,,,Yes,,,,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Own,Optimist,Dad,Yes,Yes,Yes,Yes,Nope,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,91
3119,1980,Male,"$50,000 - $74,999",Single (no kids),Bachelor's Degree,Libertarian,0,,,,,,,,,,,,,No,Yes,Science,,,,No,,Giving,,,,,,Cool headed,Standard hours,Yes,Right,Yes,Yes,Yes,No,A.M.,Yes,Start,Yes,Yes,Me,Yes,Yes,No,No,No,Mysterious,No,No,Talk,Technology,No,Yes,Yes,Yes,No,Supportive,No,,Yes,Cautious,No,Yes!,No,Space,No,In-person,Yes,No,Yes,No,Grrr people,Yes,No,Yes,Yes,Yes,Yes,,Yes,,,,No,Own,Optimist,Dad,Yes,Yes,No,Yes,Check!,Yes,Yes,No,Yes,No,Yes,Yes,No,No,Yes,75
3120,1963,Female,"over $150,000",Single (w/kids),Master's Degree,Democrat,0,,,,,,,,,,,Yes,Yes,Yes,Yes,Art,Study first,No,No,Yes,Yes,Receiving,Yes,No,Idealist,No,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,No,Circumstances,Yes,No,Yes,Yes,Yes,TMI,Yes,Yes,Tunes,Technology,No,No,Yes,No,No,Demanding,Yes,PC,Yes,Risk-friendly,Yes,Yes!,Yes,Space,No,In-person,No,Yes,Yes,No,Grrr people,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Rent,Optimist,Mom,Yes,Yes,Yes,Yes,Check!,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,91
3122,1994,Male,"$50,000 - $74,999",Single (no kids),Current Undergraduate,Republican,1,No,Yes,No,No,No,Yes,Private,No,No,No,Yes,Yes,No,No,Art,Study first,Yes,Yes,Yes,Yes,Giving,Yes,No,Pragmatist,No,No,Cool headed,Odd hours,Yes,Happy,Yes,Yes,No,Yes,A.M.,Yes,End,Yes,Yes,Circumstances,Yes,No,Yes,No,No,Mysterious,No,Yes,Tunes,People,Yes,Yes,Yes,No,Yes,Supportive,No,Mac,Yes,Cautious,No,Yes!,No,Space,No,In-person,Yes,No,Yes,Yes,Yay people!,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Rent,Optimist,Mom,No,No,Yes,Yes,Nope,No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,101
3123,2000,Female,,Single (no kids),Current K-12,Independent,0,No,No,No,No,No,No,Private,No,No,No,,No,Yes,Yes,Science,Study first,Yes,Yes,Yes,No,Giving,Yes,Yes,Idealist,No,Yes,Hot headed,Standard hours,No,,Yes,Yes,No,Yes,P.M.,Yes,Start,Yes,No,Circumstances,Yes,No,No,Yes,No,TMI,No,No,Tunes,People,,No,No,No,No,Supportive,Yes,PC,,Risk-friendly,No,,No,,Yes,Online,No,No,Yes,Yes,Yay people!,No,No,Yes,No,No,Yes,Yes,,No,,Yes,Yes,Own,Pessimist,Dad,No,Yes,Yes,Yes,Nope,No,No,No,No,,,Yes,No,Yes,No,91
3124,1990,Male,"under $25,000",Single (no kids),Bachelor's Degree,Democrat,0,,,,,,Yes,Public,,Yes,No,,,Yes,Yes,Art,Study first,,Yes,,,Receiving,,,,,,,,,,,,No,Yes,P.M.,Yes,,Yes,No,Circumstances,Yes,Yes,No,No,No,Mysterious,Yes,No,Tunes,Technology,,,,,,,,Mac,Yes,,,,,,,,,,,,,,,,,Yes,No,,,,Yes,No,No,,,,No,Yes,No,Yes,Check!,No,No,No,Yes,No,No,Yes,Yes,No,,48
3125,1992,Female,,Single (no kids),,Republican,1,,,,,Yes,Yes,Public,Yes,Yes,Yes,No,Yes,No,Yes,Art,,No,Yes,,Yes,Giving,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,Yes,,,,,,,,,No,,,,,,,,,,,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,,Yes,26
3128,1994,Male,"$50,000 - $74,999",Single (no kids),Current Undergraduate,Independent,1,,Yes,,,,,,,No,No,No,Yes,No,Yes,Science,Study first,No,,No,Yes,Receiving,No,,,,,Cool headed,Odd hours,No,Happy,Yes,Yes,No,Yes,P.M.,,,,,,,Yes,No,,,,No,No,,,No,No,Yes,Yes,Yes,Supportive,No,Mac,No,,,,,,,,,,Yes,,Yay people!,,No,Yes,,,Yes,,No,No,No,Yes,No,Own,Pessimist,,No,No,No,Yes,Nope,No,,No,No,No,Yes,Yes,No,No,Yes,62
3132,1951,Male,"$75,000 - $100,000",Single (no kids),,Democrat,1,,,,,,,,No,Yes,No,No,Yes,Yes,Yes,,Study first,Yes,,,No,,Yes,No,Idealist,No,No,Cool headed,Standard hours,No,Happy,Yes,Yes,No,Yes,,No,Start,Yes,No,,No,Yes,No,Yes,Yes,,No,Yes,Talk,,Yes,No,Yes,,No,Demanding,No,Mac,Yes,Risk-friendly,Yes,,Yes,Space,Yes,In-person,Yes,Yes,Yes,Yes,Grrr people,Yes,No,No,No,No,No,Yes,No,No,No,No,No,Own,Optimist,Mom,Yes,No,No,Yes,Nope,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,,83
3133,1955,Female,,Married (w/kids),,,0,,,,,,,,No,Yes,No,,No,No,Yes,Science,Study first,No,Yes,No,Yes,Giving,Yes,No,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,No,Circumstances,No,Yes,Yes,No,No,TMI,,,Talk,Technology,No,Yes,No,No,Yes,Supportive,No,PC,Yes,Cautious,No,Yes!,No,Space,Yes,,,Yes,Yes,Yes,Yay people!,Yes,No,No,No,Yes,No,Yes,No,Yes,No,No,,,,,,,,,,,,,,,,,,,,70
3135,1971,Male,"$100,001 - $150,000",Married (w/kids),Bachelor's Degree,Libertarian,1,Yes,No,No,Yes,Yes,Yes,Public,Yes,Yes,No,No,No,No,Yes,Science,Try first,Yes,No,Yes,No,Giving,Yes,No,Pragmatist,No,Yes,Hot headed,Standard hours,Yes,Happy,No,Yes,No,No,P.M.,Yes,End,Yes,Yes,Me,Yes,Yes,Yes,No,Yes,Mysterious,Yes,No,Talk,Technology,No,Yes,Yes,Yes,No,Supportive,No,PC,No,Risk-friendly,No,Umm...,No,Space,No,Online,Yes,Yes,Yes,No,Grrr people,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Own,Pessimist,Dad,No,Yes,No,Yes,Nope,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,101
3140,1963,Male,,Married (w/kids),Bachelor's Degree,Republican,1,,,,,,,,,,,,,,,,,,,,,,,No,Pragmatist,Yes,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,Yes,,P.M.,No,,,Yes,,,,,,,,,,,,Yes,Yes,Yes,Yes,,Supportive,No,Mac,Yes,Cautious,No,,,,,,,,No,Yes,Grrr people,,,,,,,,,,Yes,No,No,Own,Optimist,Mom,No,Yes,No,Yes,Nope,Yes,No,No,Yes,Yes,No,Yes,No,Yes,,47
3141,1996,Male,,,Current K-12,Republican,1,Yes,No,No,No,Yes,Yes,Private,,No,No,Yes,Yes,,,Science,,,,Yes,,,No,Yes,Pragmatist,Yes,No,Cool headed,Standard hours,No,Right,Yes,Yes,,,P.M.,,End,,Yes,Me,Yes,Yes,,No,Yes,Mysterious,,Yes,Tunes,,Yes,Yes,Yes,,Yes,Supportive,Yes,PC,No,Cautious,No,Umm...,,Space,Yes,In-person,No,,Yes,Yes,Grrr people,Yes,,,,,Yes,Yes,,Yes,,,,,Pessimist,,,,,,,,,,Yes,,,,,,,59
3143,1989,Female,"$50,000 - $74,999",Married (no kids),Master's Degree,Libertarian,1,,,,,,,,,,,,,,,,,,,Yes,Yes,Giving,Yes,Yes,Pragmatist,No,Yes,,,,,Yes,,,,,,End,,,Circumstances,,,,,,,,,,,Yes,Yes,Yes,No,Yes,Demanding,No,PC,No,Cautious,No,Yes!,No,Space,No,In-person,No,No,Yes,Yes,Grrr people,No,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Own,Optimist,Dad,No,Yes,Yes,Yes,Check!,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,62
3144,1970,Male,"over $150,000",Married (w/kids),Bachelor's Degree,Republican,1,,,No,,No,Yes,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Try first,Yes,Yes,Yes,No,Giving,Yes,No,Pragmatist,No,No,,,,,,,,,,,,,,,,No,No,No,No,TMI,Yes,No,Talk,People,Yes,,,,,,,,,Cautious,No,Umm...,No,Space,Yes,In-person,No,Yes,Yes,Yes,Grrr people,No,Yes,No,,Yes,No,Yes,No,No,No,Yes,No,Own,Optimist,Mom,No,Yes,No,No,Check!,Yes,No,No,No,Yes,No,Only-child,No,No,No,74
3149,1985,Male,"$25,001 - $50,000",Married (no kids),Current Undergraduate,Republican,0,,,,,Yes,No,Public,Yes,No,No,Yes,No,Yes,Yes,Art,Try first,No,No,No,No,Giving,,,,,,Cool headed,Odd hours,Yes,Right,No,Yes,No,No,P.M.,Yes,Start,No,No,Circumstances,No,Yes,No,Yes,No,Mysterious,No,Yes,Tunes,Technology,,Yes,Yes,Yes,No,Supportive,No,Mac,Yes,Risk-friendly,No,Yes!,No,Space,No,In-person,Yes,No,,,,,,,,,Yes,No,No,No,Yes,No,No,Rent,Pessimist,Dad,Yes,No,Yes,Yes,Nope,Yes,No,No,Yes,Yes,Yes,,,,No,80
3150,1983,Female,"$25,001 - $50,000",Domestic Partners (no kids),Master's Degree,Other,0,,,,,,,,Yes,Yes,No,No,Yes,Yes,Yes,Art,Try first,Yes,Yes,,,,,,,,,,,Yes,,,Yes,Yes,Yes,A.M.,Yes,,No,No,Me,Yes,No,No,Yes,No,Mysterious,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,Yes,Yes,No,,31
3151,1944,Male,"$50,000 - $74,999",Married (w/kids),Bachelor's Degree,Republican,1,No,Yes,,,No,No,Public,No,No,No,No,Yes,No,Yes,Science,Study first,Yes,No,No,No,Giving,Yes,No,Pragmatist,Yes,No,Cool headed,Standard hours,Yes,Happy,Yes,Yes,Yes,Yes,A.M.,Yes,Start,Yes,Yes,Me,No,,,,No,,No,Yes,Tunes,Technology,No,No,Yes,Yes,,,No,Mac,Yes,Cautious,No,Umm...,No,Space,No,In-person,Yes,Yes,Yes,No,Grrr people,Yes,No,No,Yes,No,No,No,,Yes,Yes,No,No,Own,Pessimist,Dad,No,Yes,Yes,No,Nope,Yes,No,No,Yes,No,No,Only-child,No,No,No,92
3152,1992,Female,"under $25,000",Single (no kids),Current Undergraduate,Libertarian,1,,,Yes,Yes,Yes,Yes,Public,Yes,Yes,No,Yes,Yes,Yes,No,Art,Try first,Yes,No,Yes,No,Giving,Yes,,,,,,,,,,,,,P.M.,No,Start,Yes,No,Circumstances,Yes,No,No,Yes,No,Mysterious,No,No,Tunes,People,Yes,Yes,Yes,No,Yes,,Yes,Mac,Yes,Risk-friendly,No,Umm...,No,Space,No,In-person,No,No,Yes,No,Grrr people,Yes,No,Yes,Yes,Yes,Yes,No,No,,,,,Rent,Optimist,Mom,No,No,Yes,Yes,Check!,Yes,No,Yes,Yes,Yes,No,Only-child,Yes,Yes,No,82
3153,1972,Female,"under $25,000",Single (no kids),Current Undergraduate,Democrat,0,No,No,No,Yes,Yes,No,Public,No,Yes,No,Yes,Yes,No,Yes,Science,Try first,No,No,No,Yes,Giving,Yes,Yes,Idealist,Yes,Yes,Cool headed,Standard hours,No,Happy,Yes,Yes,No,No,A.M.,Yes,Start,No,No,Circumstances,Yes,No,No,Yes,Yes,Mysterious,No,Yes,Tunes,Technology,No,Yes,Yes,,Yes,Demanding,No,PC,Yes,Cautious,Yes,Umm...,No,Space,No,Online,No,No,Yes,Yes,Grrr people,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Own,Pessimist,Dad,No,Yes,Yes,Yes,Check!,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,100
3155,1975,Male,"$50,000 - $74,999",Single (w/kids),High School Diploma,Independent,1,,,,,,,,,Yes,No,Yes,,,,,,,,,,,Yes,No,,,,,,,,,,,,P.M.,Yes,,Yes,Yes,,,,No,Yes,,,,,,,,Yes,Yes,,,,,,,,,,,,Yes,,,,,,,Yes,Yes,No,,,,,,,,,,Own,,,,Yes,,,Nope,No,,,,Yes,,,,,Yes,23
3158,NA,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,Mac,Yes,Cautious,No,Yes!,No,,No,In-person,No,Yes,Yes,,,,,,,,,Yes,No,,No,Yes,,,Pessimist,Mom,,No,Yes,Yes,Check!,Yes,No,Yes,Yes,Yes,,,,,,27
3164,1994,Female,"under $25,000",Single (no kids),Current Undergraduate,Democrat,1,,,,,No,Yes,Public,Yes,No,No,,Yes,No,Yes,Science,Try first,,,Yes,No,Giving,No,Yes,,No,,Cool headed,Odd hours,No,Happy,,No,No,Yes,P.M.,Yes,Start,Yes,No,,Yes,Yes,No,,Yes,Mysterious,No,No,Tunes,People,No,No,Yes,Yes,Yes,Supportive,Yes,PC,,Cautious,,,No,,No,In-person,No,No,Yes,,,No,No,Yes,No,No,No,,Yes,,No,Yes,,Rent,Pessimist,Dad,No,Yes,,Yes,Nope,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes,79
3165,1981,Male,"$100,001 - $150,000",Single (no kids),High School Diploma,Republican,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,Yes,Yes,Yes,P.M.,Yes,Start,Yes,No,Me,Yes,Yes,Yes,Yes,No,TMI,Yes,No,,,,,,,No,Supportive,No,Mac,Yes,Cautious,No,Yes!,,Space,No,In-person,No,No,Yes,Yes,Yay people!,No,Yes,No,No,Yes,Yes,Yes,,,,,No,,Optimist,Mom,Yes,No,No,Yes,Nope,Yes,No,No,,,,,,,,52
3167,1992,Male,"under $25,000",Single (no kids),Current Undergraduate,Independent,0,No,No,No,No,No,Yes,Public,No,No,No,Yes,No,No,Yes,Science,Try first,No,No,Yes,No,Receiving,No,Yes,Pragmatist,No,No,Cool headed,Odd hours,No,Right,No,Yes,No,No,P.M.,Yes,End,Yes,Yes,Circumstances,No,No,Yes,No,No,Mysterious,No,No,Tunes,People,No,Yes,Yes,No,Yes,Supportive,Yes,PC,No,Risk-friendly,Yes,Yes!,No,Space,Yes,In-person,No,No,Yes,Yes,Yay people!,Yes,No,No,No,No,Yes,No,Yes,No,No,No,Yes,Rent,Pessimist,Mom,No,No,No,Yes,Nope,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,101
3169,1985,Male,"$75,000 - $100,000",Domestic Partners (no kids),Current Undergraduate,Democrat,1,No,Yes,Yes,No,No,No,Public,No,Yes,No,No,No,Yes,No,Science,Try first,No,Yes,No,No,Receiving,Yes,Yes,Pragmatist,No,No,Cool headed,Odd hours,No,Right,Yes,Yes,Yes,No,P.M.,Yes,Start,No,Yes,Circumstances,Yes,Yes,No,No,Yes,TMI,Yes,No,Tunes,Technology,No,No,Yes,Yes,Yes,Supportive,No,Mac,Yes,Risk-friendly,No,Umm...,No,Space,No,In-person,Yes,Yes,Yes,Yes,Yay people!,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,Own,Optimist,Dad,No,No,Yes,Yes,Check!,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,101
3171,1968,Male,"$75,000 - $100,000",Married (no kids),High School Diploma,Libertarian,1,No,Yes,No,Yes,Yes,Yes,Public,No,Yes,No,,,,,,,,,,,,,,,,,Cool headed,Standard hours,No,Happy,No,Yes,No,No,P.M.,Yes,Start,No,Yes,Me,Yes,No,No,Yes,Yes,TMI,No,Yes,Talk,People,No,Yes,Yes,No,No,Supportive,No,Mac,Yes,Cautious,No,Umm...,No,Space,No,In-person,Yes,No,Yes,Yes,Grrr people,Yes,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Yes,Own,Optimist,Dad,No,No,No,Yes,Nope,No,No,No,Yes,Yes,Yes,Only-child,No,No,Yes,85
3174,1965,Male,"$50,000 - $74,999",Single (no kids),Bachelor's Degree,Republican,0,Yes,Yes,No,Yes,No,Yes,Public,No,Yes,No,Yes,No,No,No,Science,Try first,No,No,No,No,Giving,Yes,No,Pragmatist,No,Yes,Cool headed,Standard hours,Yes,Happy,Yes,Yes,No,Yes,P.M.,Yes,End,No,No,Me,Yes,Yes,Yes,Yes,Yes,Mysterious,No,No,Tunes,Technology,Yes,Yes,Yes,No,No,Demanding,No,PC,Yes,Cautious,No,Yes!,No,Space,No,In-person,Yes,Yes,Yes,No,Grrr people,Yes,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Own,Optimist,Dad,No,Yes,No,No,Check!,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,101
3175,1996,Male,"under $25,000",Single (no kids),Current K-12,Other,1,No,No,No,No,Yes,Yes,Public,No,No,Yes,Yes,No,No,Yes,Science,Study first,Yes,No,No,No,Receiving,No,Yes,Pragmatist,No,No,Cool headed,Standard hours,No,Happy,No,No,,No,P.M.,Yes,End,Yes,No,Circumstances,Yes,Yes,No,Yes,No,Mysterious,No,No,Tunes,People,No,No,Yes,No,Yes,Supportive,No,PC,Yes,Cautious,No,,Yes,,No,In-person,No,Yes,Yes,Yes,Yay people!,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No,Rent,Optimist,Mom,No,No,No,Yes,Check!,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,98
3176,1990,Female,,Married (no kids),,,1,,,,,No,Yes,Public,No,Yes,No,Yes,Yes,Yes,Yes,Science,Study first,Yes,Yes,,,,Yes,No,Idealist,No,Yes,Hot headed,Standard hours,No,Happy,Yes,Yes,No,Yes,,Yes,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,Yes,,No,Yes,No,Yes,Rent,Optimist,Dad,No,No,Yes,Yes,Check!,Yes,No,No,Yes,Yes,,,,,,49
3177,1989,Male,,Single (no kids),,Republican,0,No,Yes,No,Yes,Yes,No,Private,No,Yes,No,Yes,Yes,Yes,Yes,Art,Try first,No,Yes,No,Yes,Receiving,No,No,Idealist,No,Yes,Cool headed,Standard hours,No,Right,No,Yes,No,Yes,P.M.,No,Start,Yes,Yes,Me,Yes,Yes,No,Yes,Yes,Mysterious,Yes,Yes,Tunes,Technology,No,Yes,Yes,No,No,Supportive,No,Mac,Yes,Risk-friendly,No,Umm...,No,Socialize,Yes,Online,No,No,Yes,Yes,Grrr people,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Rent,Pessimist,Dad,No,No,Yes,Yes,Check!,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,101
3179,1965,Male,"$100,001 - $150,000",Married (w/kids),Bachelor's Degree,Democrat,1,,,,,,,,,,,,,Yes,,,Try first,No,No,No,Yes,Giving,Yes,No,Pragmatist,No,Yes,,,,,,,,,,,,,,,Yes,No,No,No,No,TMI,No,No,Talk,Technology,No,,,,Yes,Demanding,,,,,,,No,,,Online,Yes,No,Yes,Yes,Yay people!,Yes,No,No,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,36
3182,1970,Male,"$50,000 - $74,999",Married (no kids),Associate's Degree,Independent,1,,No,No,,No,Yes,Public,No,No,No,Yes,Yes,No,Yes,Science,Try first,No,Yes,Yes,No,Giving,Yes,No,Idealist,Yes,No,Hot headed,Odd hours,No,Right,Yes,Yes,No,Yes,A.M.,Yes,Start,Yes,Yes,Circumstances,No,Yes,Yes,No,Yes,Mysterious,No,Yes,Talk,People,No,No,No,No,No,Supportive,No,PC,Yes,Risk-friendly,No,,No,,,In-person,No,Yes,No,Yes,Grrr people,Yes,No,Yes,No,No,No,No,Yes,No,No,No,No,Own,Optimist,,Yes,Yes,No,Yes,Nope,Yes,No,No,No,Yes,No,Yes,No,No,Yes,95
3184,1974,Female,"$75,000 - $100,000",Married (w/kids),High School Diploma,Republican,1,,,,,,,,,,,,,,,,,,,,,,,,,,,Cool headed,Standard hours,No,Happy,Yes,No,No,No,P.M.,,End,Yes,Yes,Circumstances,No,Yes,Yes,No,,,,,,,Yes,,,,,,,,,,,,,,,Online,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20
3192,1954,Male,"over $150,000",Single (w/kids),Bachelor's Degree,Republican,1,No,No,No,Yes,No,Yes,Private,No,Yes,No,No,Yes,Yes,Yes,Science,Study first,Yes,Yes,Yes,No,Receiving,No,No,Idealist,No,No,Cool headed,Odd hours,Yes,Happy,Yes,Yes,No,No,P.M.,Yes,Start,Yes,No,Circumstances,Yes,No,No,Yes,No,Mysterious,No,No,Tunes,Technology,No,Yes,Yes,No,Yes,Demanding,No,PC,No,Cautious,No,Yes!,No,Socialize,Yes,In-person,No,Yes,Yes,No,Yay people!,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,Own,Optimist,Dad,Yes,No,No,No,Check!,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,101
